UF,ref_city,ref_prefix_i,ref_prefix_f,ref_latitude,ref_longiitude,ref_state
mg,divisa alegre,39995,39997,"-15,72393995","-41,34002433",minas gerais
mg,divisa nova,37142,37142,"-21,51726446","-46,20294111",minas gerais
mg,divisopolis,39912,39914,"-15,72463536","-41,0025824",minas gerais
mg,dom bosco,38654,38657,"-16,65074989","-46,2714499",minas gerais
mg,dom cavati,35148,35149,"-19,37916303","-42,11032405",minas gerais
mg,dom joaquim,35865,35874,"-18,96455019","-43,261348",minas gerais
mg,igarape,32510,32519,"-20,06990868","-44,30115788",minas gerais
mg,igarape,32900,32919,"-20,06990868","-44,30115788",minas gerais
mg,igarape,32510,32517,"-20,06990868","-44,30115788",minas gerais
mg,igaratinga,35695,35699,"-19,95388625","-44,70049513",minas gerais
mg,iguatama,38910,38929,"-20,17607397","-45,70914011",minas gerais
mg,ijaci,37218,37219,"-21,17206562","-44,92878297",minas gerais
mg,ilicinea,37175,37176,"-20,94038902","-45,82846362",minas gerais
mg,imbe de minas,35323,35323,"-19,59587564","-41,96248076",minas gerais
mg,inconfidentes,37576,37577,"-22,32148713","-46,3338014",minas gerais
mg,indaiabira,39536,39537,"-15,49238471","-42,20358482",minas gerais
mg,indianopolis,38490,38499,"-19,04249493","-47,91799232",minas gerais
mg,ingai,37215,37217,"-21,40371681","-44,92242264",minas gerais
mg,inhapim,35330,35333,"-19,55011472","-42,12193093",minas gerais
mg,inhauma,35763,35764,"-19,49236739","-44,39094553",minas gerais
mg,inimutaba,39243,39244,"-18,73144053","-44,36626177",minas gerais
mg,ipaba,35198,35198,"-19,41325083","-42,41816567",minas gerais
mg,ipanema,36950,36952,"-19,80033595","-41,71735332",minas gerais
mg,ipatinga,35150,35169,"-19,4810321","-42,52035111",minas gerais
mg,ipatinga,35150,35168,"-19,4810321","-42,52035111",minas gerais
mg,ipiacu,38350,38359,"-18,69488031","-49,94577321",minas gerais
mg,ipuiuna,37588,37588,"-22,09952051","-46,19082923",minas gerais
mg,ipuiuna,37825,37829,"-22,09952051","-46,19082923",minas gerais
mg,irai de minas,38510,38519,"-18,98185835","-47,46299142",minas gerais
mg,itabira,35900,35907,"-19,63816949","-43,22395162",minas gerais
mg,itabira,35900,35904,"-19,63816949","-43,22395162",minas gerais
mg,itabirinha,35280,35289,"-18,55679928","-41,23318272",minas gerais
mg,itabirito,35450,35459,"-20,25417651","-43,80214298",minas gerais
mg,itabirito,35450,35457,"-20,25417651","-43,80214298",minas gerais
mg,itacambira,39594,39594,"-17,06443518","-43,31040219",minas gerais
mg,itacarambi,39470,39471,"-15,10264186","-44,0931858",minas gerais
mg,itaguara,35488,35489,"-20,39067822","-44,48677796",minas gerais
mg,itaipe,39815,39815,"-17,40423164","-41,67322957",minas gerais
mg,itajuba,37500,37507,"-22,43060057","-45,4645825",minas gerais
mg,itajuba,37500,37506,"-22,43060057","-45,4645825",minas gerais
mg,itamarandiba,39670,39677,"-17,85851733","-42,84915776",minas gerais
mg,itamarati de minas,36788,36789,"-21,41945562","-42,81859336",minas gerais
mg,itambacuri,39830,39834,"-18,03432996","-41,68226738",minas gerais
mg,itambe do mato dentro,35820,35829,"-19,42096347","-43,3228953",minas gerais
mg,itamogi,37973,37974,"-21,07844336","-47,04746778",minas gerais
mg,itamonte,37466,37466,"-22,28512697","-44,8682875",minas gerais
mg,itanhandu,37464,37464,"-22,29507965","-44,9359219",minas gerais
mg,itanhomi,35120,35122,"-19,17168893","-41,86493184",minas gerais
mg,itaobim,39625,39627,"-16,55952592","-41,49897698",minas gerais
mg,itapagipe,38240,38249,"-19,90329583","-49,36982104",minas gerais
mg,itapecerica,35550,35554,"-20,4728899","-45,12467989",minas gerais
mg,itapeva,37655,37659,"-22,76974039","-46,21955686",minas gerais
mg,itatiaiucu,35685,35689,"-20,19864236","-44,42916361",minas gerais
mg,itau de minas,37975,37979,"-20,73818939","-46,75295378",minas gerais
mg,itauna,35680,35684,"-20,07443559","-44,57827658",minas gerais
mg,itaverava,36440,36449,"-20,67472747","-43,60432235",minas gerais
mg,itinga,39610,39614,"-16,60142939","-41,77817807",minas gerais
mg,itueta,35220,35224,"-19,39239778","-41,22563191",minas gerais
mg,ituiutaba,38300,38309,"-18,97306768","-49,46223519",minas gerais
mg,itumirim,37210,37214,"-21,31379634","-44,87578785",minas gerais
mg,iturama,38280,38287,"-19,73194752","-50,20197358",minas gerais
mg,itutinga,36390,36399,"-21,29605636","-44,65883815",minas gerais
mg,jaboticatubas,35830,35844,"-19,52228862","-43,74733363",minas gerais
mg,jacinto,39930,39934,"-16,14116185","-40,29142883",minas gerais
mg,jacui,37965,37967,"-21,01760216","-46,74201038",minas gerais
mg,jacutinga,37590,37595,"-22,28663803","-46,61234117",minas gerais
mg,jaguaracu,35188,35188,"-19,6470727","-42,75299906",minas gerais
mg,jaiba,39508,39509,"-15,34293405","-43,67032888",minas gerais
mg,jampruca,39837,39839,"-18,46159857","-41,81016925",minas gerais
mg,janauba,39440,39449,"-15,79902846","-43,30768294",minas gerais
mg,janauba,39440,39448,"-15,79902846","-43,30768294",minas gerais
mg,januaria,39480,39488,"-15,48787281","-44,35980533",minas gerais
mg,japaraiba,35580,35581,"-20,1416176","-45,50411781",minas gerais
mg,japonvar,39335,39335,"-16,00095693","-44,27612724",minas gerais
mg,jeceaba,35497,35499,"-20,53303344","-43,98523192",minas gerais
mg,jenipapo de minas,39645,39647,"-17,08042308","-42,25604746",minas gerais
mg,jequeri,35390,35399,"-20,44630304","-42,68226368",minas gerais
mg,jequitai,39370,39372,"-17,21637256","-44,44168728",minas gerais
mg,jequitiba,35767,35769,"-19,23767351","-44,02807639",minas gerais
mg,jequitinhonha,39960,39969,"-16,44176894","-41,00711544",minas gerais
mg,jesuania,37485,37487,"-21,9984257","-45,29087697",minas gerais
mg,joaima,39890,39892,"-16,65472964","-41,02305301",minas gerais
mg,joanesia,35194,35194,"-19,16869567","-42,67470168",minas gerais
mg,joao monlevade,35930,35934,"-19,80563869","-43,17457127",minas gerais
mg,joao pinheiro,38770,38778,"-17,74185294","-46,17546355",minas gerais
mg,joaquim felicio,39240,39242,"-17,75529431","-44,17360472",minas gerais
mg,jordania,39920,39924,"-15,90106511","-40,18001416",minas gerais
mg,jose goncalves de minas,39642,39643,"-16,90718198","-42,60717461",minas gerais
mg,jose raydan,39775,39779,"-18,21749494","-42,50059027",minas gerais
mg,josenopolis,39575,39579,"-16,5445254","-42,51313702",minas gerais
mg,juatuba,35675,35679,"-19,95579086","-44,34133144",minas gerais
mg,juiz de fora,36000,36107,"-21,76092431","-43,34881727",minas gerais
mg,juiz de fora,36000,36099,"-21,76092431","-43,34881727",minas gerais
mg,juramento,39590,39591,"-16,85127046","-43,59019362",minas gerais
mg,juruaia,37805,37809,"-21,24935594","-46,58059648",minas gerais
mg,juvenilia,39467,39469,"-14,26359456","-44,15958971",minas gerais
mg,ladainha,39825,39826,"-17,62447967","-41,74044994",minas gerais
mg,lagamar,38785,38789,"-18,17696162","-46,81253564",minas gerais
mg,lagoa da prata,35590,35594,"-20,02376533","-45,54169203",minas gerais
mg,lagoa da prata,35590,35593,"-20,02376533","-45,54169203",minas gerais
mg,estrela do indaia,35613,35616,"-19,52023782","-45,79243256",minas gerais
mg,estrela do sul,38525,38529,"-18,74129318","-47,6889748",minas gerais
mg,eugenopolis,36855,36859,"-21,09722253","-42,19227708",minas gerais
mg,ewbank da camara,36108,36109,"-21,54163615","-43,5075914",minas gerais
mg,extrema,37640,37649,"-22,85819007","-46,32216174",minas gerais
mg,extrema,37640,37647,"-22,85819007","-46,32216174",minas gerais
mg,fama,37144,37144,"-21,40576153","-45,8323121",minas gerais
mg,faria lemos,36840,36843,"-20,80174494","-42,01384618",minas gerais
mg,felicio dos santos,39180,39184,"-18,07756312","-43,24517093",minas gerais
mg,felisburgo,39895,39899,"-16,63833315","-40,7585705",minas gerais
mg,felixlandia,39237,39239,"-18,75435656","-44,89658662",minas gerais
mg,fernandes tourinho,35135,35137,"-19,15100064","-42,08097848",minas gerais
mg,ferros,35800,35809,"-19,23641959","-43,01971362",minas gerais
mg,fervedouro,36815,36819,"-20,73277569","-42,27818053",minas gerais
mg,florestal,35690,35693,"-19,89451823","-44,43011556",minas gerais
mg,formiga,35570,35579,"-20,46488355","-45,42642818",minas gerais
mg,formiga,35570,35578,"-20,46488355","-45,42642818",minas gerais
mg,formiga,35579,35579,"-20,46488355","-45,42642818",minas gerais
mg,formoso,38690,38699,"-14,9517426","-46,23997954",minas gerais
mg,fortaleza de minas,37905,37909,"-20,84849251","-46,71264341",minas gerais
mg,fortuna de minas,35760,35762,"-19,56390096","-44,44339705",minas gerais
mg,francisco badaro,39644,39644,"-16,99069129","-42,34977316",minas gerais
mg,francisco dumont,39387,39389,"-17,31994881","-44,23420653",minas gerais
mg,francisco sa,39580,39589,"-16,47568087","-43,48873528",minas gerais
mg,franciscopolis,39695,39699,"-17,95904357","-42,00731281",minas gerais
mg,frei gaspar,39840,39847,"-18,07118503","-41,42942079",minas gerais
mg,frei inocencio,35112,35112,"-18,56178973","-41,90121659",minas gerais
mg,frei lagonegro,39708,39709,"-18,16508071","-42,76529524",minas gerais
mg,fronteira,38230,38239,"-20,28830056","-49,20428203",minas gerais
mg,fronteira dos vales,39870,39872,"-16,89201522","-40,92507866",minas gerais
mg,fruta de leite,39558,39559,"-16,11641842","-42,53222194",minas gerais
mg,frutal,38200,38209,"-20,02589788","-48,93915371",minas gerais
mg,frutal,38200,38207,"-20,02589788","-48,93915371",minas gerais
mg,funilandia,35736,35737,"-19,36998733","-44,06308588",minas gerais
mg,galileia,35250,35257,"-19,00547364","-41,53619717",minas gerais
mg,gameleiras,39505,39507,"-15,07682207","-43,11948084",minas gerais
mg,glaucilandia,39592,39593,"-16,85021869","-43,6964059",minas gerais
mg,goiabeira,35248,35248,"-18,98171334","-41,22282161",minas gerais
mg,goiana,36152,36154,"-21,53241783","-43,1914824",minas gerais
mg,goncalves,37680,37689,"-22,65761919","-45,85659204",minas gerais
mg,gonzaga,39720,39722,"-18,824825","-42,47722387",minas gerais
mg,gouveia,39120,39129,"-18,4429725","-43,73398675",minas gerais
mg,governador valadares,35000,35109,"-18,8528824","-41,94708133",minas gerais
mg,governador valadares,35000,35099,"-18,8528824","-41,94708133",minas gerais
mg,grao mogol,39570,39572,"-16,56649515","-42,88801288",minas gerais
mg,grupiara,38470,38474,"-18,4930238","-47,72479844",minas gerais
mg,guanhaes,39740,39744,"-18,77715079","-42,9370491",minas gerais
mg,guape,37177,37180,"-20,75672451","-45,91838386",minas gerais
mg,guaraciaba,35436,35436,"-20,5717035","-43,01128165",minas gerais
mg,guaraciama,39397,39397,"-17,01152746","-43,66877771",minas gerais
mg,guaranesia,37810,37819,"-21,30556037","-46,79549122",minas gerais
mg,guarani,36160,36164,"-21,36266919","-43,04645668",minas gerais
mg,guarara,36606,36607,"-21,7327203","-43,03895248",minas gerais
mg,guarda-mor,38570,38599,"-17,7712999","-47,10107585",minas gerais
mg,guaxupe,37830,37837,"-21,30378146","-46,71353723",minas gerais
mg,guidoval,36515,36519,"-21,1442385","-42,80081731",minas gerais
mg,guimarania,38730,38734,"-18,83801922","-46,79726503",minas gerais
mg,guiricema,36525,36529,"-21,01067337","-42,71881247",minas gerais
mg,gurinhata,38310,38319,"-19,21374844","-49,78627329",minas gerais
mg,heliodora,37484,37484,"-22,06474444","-45,54457663",minas gerais
mg,iapu,35190,35192,"-19,44027245","-42,21469251",minas gerais
mg,ibertioga,36225,36226,"-21,42947248","-43,96812384",minas gerais
mg,ibia,38950,38959,"-19,47511172","-46,53861142",minas gerais
mg,ibiai,39350,39354,"-16,85987245","-44,91410684",minas gerais
mg,ibiracatu,39455,39457,"-15,66546665","-44,16770944",minas gerais
mg,ibiraci,37990,37992,"-20,47015488","-47,13080349",minas gerais
mg,ibirite,32400,32449,"-20,02803775","-44,05666464",minas gerais
mg,ibirite,32400,32439,"-20,02803775","-44,05666464",minas gerais
mg,ibitiura de minas,37790,37794,"-22,05705516","-46,43760328",minas gerais
mg,ibituruna,37223,37224,"-21,14648501","-44,73846359",minas gerais
mg,icarai de minas,39318,39319,"-16,21401278","-44,9027768",minas gerais
mg,pedro leopoldo,33250,33259,"-19,61839589","-44,04588396",minas gerais
mg,pedro teixeira,36148,36149,"-21,70680715","-43,74545906",minas gerais
mg,pequeri,36610,36619,"-21,83690413","-43,12628617",minas gerais
mg,pequi,35667,35667,"-19,62798709","-44,6534419",minas gerais
mg,perdigao,35545,35546,"-19,95512294","-45,07936258",minas gerais
mg,perdizes,38170,38174,"-19,33865752","-47,29200845",minas gerais
mg,perdoes,37260,37261,"-21,09451887","-45,09308783",minas gerais
mg,periquito,35118,35119,"-19,1544849","-42,23472463",minas gerais
mg,pescador,35114,35114,"-18,35362873","-41,60162282",minas gerais
mg,piau,36157,36159,"-21,50461753","-43,32912517",minas gerais
mg,piedade de caratinga,35325,35325,"-19,75921262","-42,07426397",minas gerais
mg,piedade de ponte nova,35382,35382,"-20,24766462","-42,7352389",minas gerais
mg,piedade do rio grande,36227,36229,"-21,46973287","-44,20250175",minas gerais
mg,piedade dos gerais,35476,35477,"-20,46101035","-44,22791601",minas gerais
mg,pimenta,35585,35587,"-20,48319539","-45,79908703",minas gerais
mg,pingo-dagua,35348,35349,,,
mg,pintopolis,39317,39317,"-16,05498973","-45,14950688",minas gerais
mg,piracema,35536,35536,"-20,50899586","-44,47847177",minas gerais
mg,pirajuba,38210,38219,"-19,90850491","-48,69663806",minas gerais
mg,piranga,36480,36489,"-20,68514382","-43,28734555",minas gerais
mg,pirangucu,37511,37511,"-22,52649385","-45,4932717",minas gerais
mg,piranguinho,37508,37509,"-22,41187307","-45,53473918",minas gerais
mg,pirapetinga,36730,36739,"-21,65597201","-42,34843105",minas gerais
mg,lagoa dos patos,39360,39362,"-16,9784492","-44,57833463",minas gerais
mg,lagoa dourada,36345,36349,"-20,91859862","-44,07111644",minas gerais
mg,lagoa formosa,38720,38729,"-18,77557258","-46,40652879",minas gerais
mg,lagoa grande,38755,38759,"-17,83804699","-46,5179054",minas gerais
mg,lagoa santa,33230,33249,"-19,62585052","-43,8952877",minas gerais
mg,lagoa santa,33230,33241,"-19,62585052","-43,8952877",minas gerais
mg,lajinha,36980,36984,"-20,16417015","-41,64529304",minas gerais
mg,lambari,37480,37483,"-21,97431556","-45,35247881",minas gerais
mg,lamim,36455,36459,"-20,79205743","-43,47446706",minas gerais
mg,laranjal,36760,36769,"-21,36362961","-42,48067429",minas gerais
mg,lassance,39250,39259,"-17,89511518","-44,57935856",minas gerais
mg,lavras,37200,37209,"-21,24287024","-44,99993111",minas gerais
mg,leandro ferreira,35657,35659,"-19,71922347","-45,02628379",minas gerais
mg,leme do prado,39655,39659,"-17,08386685","-42,69568262",minas gerais
mg,leopoldina,36700,36709,"-21,53072936","-42,64184413",minas gerais
mg,leopoldina,36700,36707,"-21,53072936","-42,64184413",minas gerais
mg,liberdade,37350,37359,"-22,0243587","-44,31514094",minas gerais
mg,lima duarte,36140,36144,"-21,84109552","-43,79638322",minas gerais
mg,limeira do oeste,38295,38299,"-19,54777716","-50,57529037",minas gerais
mg,lontra,39437,39439,"-15,90205835","-44,30611482",minas gerais
mg,luisburgo,36923,36924,"-20,43837611","-42,1064719",minas gerais
mg,luislandia,39336,39337,"-16,11531149","-44,58604843",minas gerais
mg,luminarias,37240,37244,"-21,5123199","-44,90610648",minas gerais
mg,luz,35595,35597,"-19,79624662","-45,68388127",minas gerais
mg,machacalis,39873,39873,"-17,07737035","-40,72042213",minas gerais
mg,machado,37750,37756,"-21,6783539","-45,92176408",minas gerais
mg,madre de deus de minas,37305,37309,"-21,47732207","-44,34088591",minas gerais
mg,malacacheta,39690,39694,"-17,84162254","-42,0760767",minas gerais
mg,mamonas,39516,39516,"-15,05164692","-42,95596435",minas gerais
mg,manga,39460,39464,"-14,75592211","-43,93676152",minas gerais
mg,manhuacu,36900,36912,"-20,25868008","-42,03384829",minas gerais
mg,manhuacu,36900,36908,"-20,25868008","-42,03384829",minas gerais
mg,manhumirim,36970,36971,"-20,36399911","-41,96267981",minas gerais
mg,mantena,35290,35297,"-18,78069987","-40,97852574",minas gerais
mg,mar de espanha,36640,36649,"-21,86689338","-43,00840675",minas gerais
mg,maravilhas,35666,35666,"-19,51467972","-44,67607613",minas gerais
mg,maria da fe,37517,37519,"-22,30721878","-45,37105369",minas gerais
mg,mariana,35420,35429,"-20,37449323","-43,41614041",minas gerais
mg,mariana,35420,35427,"-20,37449323","-43,41614041",minas gerais
mg,marilac,35115,35115,"-18,50497241","-42,08168895",minas gerais
mg,mario campos,32470,32479,"-20,05363641","-44,1858253",minas gerais
mg,maripa de minas,36608,36609,"-21,69226275","-42,96834993",minas gerais
mg,marlieria,35185,35187,"-19,70645611","-42,73737904",minas gerais
mg,marmelopolis,37516,37516,"-22,4465171","-45,1600478",minas gerais
mg,martinho campos,35606,35609,"-19,32974235","-45,2386504",minas gerais
mg,martins soares,36972,36973,"-20,2582292","-41,87579091",minas gerais
mg,mata verde,39915,39916,"-15,6876678","-40,73853341",minas gerais
mg,materlandia,39755,39764,"-18,47277367","-43,05737591",minas gerais
mg,mateus leme,35670,35674,"-19,99086814","-44,42899124",minas gerais
mg,mathias lobato,35110,35111,"-18,57958891","-41,92336046",minas gerais
mg,matias barbosa,36120,36122,"-21,86947927","-43,31916199",minas gerais
mg,matias cardoso,39478,39479,"-14,85028388","-43,91782644",minas gerais
mg,matipo,35367,35367,"-20,28714825","-42,34148641",minas gerais
mg,mato verde,39527,39528,"-15,39732155","-42,86651472",minas gerais
mg,matozinhos,35720,35729,"-19,56191028","-44,08397457",minas gerais
mg,matutina,38870,38879,"-19,22661206","-45,98351703",minas gerais
mg,medeiros,38930,38949,"-19,99330788","-46,22668882",minas gerais
mg,medina,39620,39624,"-16,22479562","-41,47630907",minas gerais
mg,mendes pimentel,35270,35274,"-18,66177774","-41,40561517",minas gerais
mg,merces,36190,36194,"-21,19206492","-43,34107016",minas gerais
mg,mesquita,35116,35116,"-19,22434581","-42,60566106",minas gerais
mg,minas novas,39650,39654,"-17,21545816","-42,59675871",minas gerais
mg,minduri,37447,37449,"-21,67754348","-44,60929282",minas gerais
mg,mirabela,39373,39377,"-16,25845294","-44,16064378",minas gerais
mg,miradouro,36893,36894,"-20,89441907","-42,34614986",minas gerais
mg,mirai,36790,36792,"-21,19398174","-42,61603959",minas gerais
mg,miravania,39465,39466,"-14,7478394","-44,41207543",minas gerais
mg,moeda,35470,35472,"-20,33026884","-44,04756867",minas gerais
mg,moema,35604,35605,"-19,8386999","-45,42531013",minas gerais
mg,monjolos,39215,39218,"-18,32368562","-44,11931677",minas gerais
